industry_code,industry_name,industry_level,parent_industry,trade_date,available_date,source,data_status,constituent_count,pe_ttm,pb,dividend_yield,industry_close,return_20d,return_60d,return_120d,return_252d,drawdown_252d,volatility_60d,avg_amount_60d,history_days,history_fetch_status,history_latest_date,history_age_calendar_days,history_fresh
801223,通信服务,second,通信,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,38,15.97,1.38,0.0461,2079.41,-0.07311126266475887,-0.16586037033471335,-0.17585440190875556,-0.1290319878364964,-0.2337503454629204,0.28091721310330414,242.57067369865,6412,ok,2026-07-15,1,True
801102,通信设备,second,通信,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,85,82.2,11.39,0.3,11424.86,-0.10627096475418041,0.2646975149634645,0.6662962120283997,2.4074155815493268,-0.177868894927119,0.5755876015586959,2176.5443962389536,6412,ok,2026-07-15,1,True
801951,煤炭开采,second,煤炭,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,30,17.26,1.62,0.053399999999999996,3607.3,0.013366219815041713,0.003614045533078647,0.11133703645510828,0.2559362161409373,-0.11368332600325792,0.32967821380076917,153.97565743436172,1814,ok,2026-07-15,1,True
801952,焦炭Ⅱ,second,煤炭,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,7,66.33,0.59,0.57,1089.7,-0.10247751457846,-0.21878584537738022,-0.2559794074873174,-0.09532427855079195,-0.40413501971270305,0.34982371734404005,11.411621356836665,1814,ok,2026-07-15,1,True
801961,油气开采Ⅱ,second,石油石化,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,4,11.29,1.62,0.0437,2108.92,0.02997240604625051,-0.003077388521482538,0.23525862927363583,,-0.07041160861477691,0.2679897476183238,19.11500021790167,171,ok,2024-06-17,759,False
801962,油服工程,second,石油石化,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,13,17.78,1.32,0.0262,2218.35,-0.031106277597977017,-0.25102807019913165,-0.08953790462587896,0.02254970199545503,-0.4472435058867502,0.3374127308870543,40.91779013426333,1104,ok,2026-07-15,1,True
801963,炼化及贸易,second,石油石化,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,30,13.5,1.07,0.042800000000000005,2808.37,-0.032090519321174016,-0.11846429591590102,-0.06258303124979148,0.11594260487405572,-0.26914278724915885,0.27391075695149414,116.67113370806166,1104,ok,2026-07-15,1,True
801971,环境治理,second,环保,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,105,18.98,1.42,0.0223,1815.64,-0.07594904497498556,-0.11827894327894317,-0.09544544195454407,-0.0008584635703279275,-0.17934207790564172,0.202903279157515,162.49000099046336,1104,ok,2026-07-15,1,True
801972,环保设备Ⅱ,second,环保,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,27,32.02,2.05,0.0161,2140.51,-0.13410840483327469,-0.13369137621213834,0.05710461854529658,0.20999762580411763,-0.2235526697620429,0.2923951548041987,83.64052853900166,1104,ok,2026-07-15,1,True
801981,个护用品,second,美容护理,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,12,26.57,1.98,0.0194,1219.56,-0.004903840661896086,-0.20206230085253118,-0.24713871226618933,-0.2406983115007223,-0.2966132976514557,0.24823801050930952,10.589020947649999,1104,ok,2026-07-15,1,True
801982,化妆品,second,美容护理,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,14,27.75,2.42,0.0233,5823.03,-0.055052675308489674,-0.09657155091630099,-0.2076087134015906,-0.21438015547718448,-0.2947577627113719,0.2541772093531228,19.786205437040003,1104,ok,2026-07-15,1,True
801983,医疗美容,second,美容护理,2026-07-16,2026-07-16,akshare.sw_index_second_info|akshare.index_hist_sw,research_only,3,33.93,3.16,0.032799999999999996,1777.83,-0.12403180985041096,-0.19023543719169744,-0.05110030583324887,,-0.4131044067595182,0.3262877981354671,7.9202573825266676,171,ok,2024-06-17,759,False
