recorded_at,batch_id,policy_version,policy_id,policy_status,decision,outcome_status,signal_date,planned_entry_date,planned_exit_date,industry_code,industry_name,selection_score,fund_flow_research_status,fund_flow_overlay_status,ths_industry_name,ths_today_net_flow,ths_5d_net_flow,today_flow_positive,five_day_flow_positive,dual_positive_flow,historical_failure_flag,settlement_status,settlement_notes,actual_entry_date,actual_exit_date,realized_return,benchmark_return,realized_relative_return,future_return_rank_pct,future_top_quintile,entry_price_freeze_status,benchmark_entry_freeze_status,entry_date_exact,exit_date_exact,benchmark_universe_count_used,settlement_source_artifact,settlement_source_fingerprint,settlement_source_row_count,settlement_calculation_version,sample_scope,window_signal_pass,valuation_gate_pass,stabilization_gate_pass,window_id,frozen_selection_rule_id,qualified_for_goal,qualification_reason,record_schema_version,event_type,event_id,observation_id,parent_event_id,ledger_sequence,event_recorded_at_utc,detected_at_utc,evidence_cutoff,entry_cutoff,freeze_deadline_utc,source_artifact,source_fingerprint,source_fingerprint_status,calendar_source,calendar_fingerprint,experiment_id,cohort_id,cohort_manifest_hash,rule_id,code_version,late_backfill_excluded,integrity_eligible,promotion_eligible,migration_version,previous_hash,record_hash
2026-06-22T20:22:43,v5_25_fund_flow_dual_positive_2026-06-22,5.25.0,fund_flow_forward_observer_v5_25,research_only,planned_observation,pending_forward_observation,2026-06-22,2026-06-23,2026-07-21,801194,保险Ⅱ,0.8739935746131654,current_dual_positive_observation_only,available_current_only,保险,18.91,15.95,True,True,True,False,not_due,未到计划退出日，不填未来收益。,,,,,,,,,,,,,,,,,exploratory_fund_flow_only,,,,,,False,legacy_row_missing_goal_qualification,2.0,observation,ffobs-fef718698a6c9566ae3c49c7:observation,ffobs-fef718698a6c9566ae3c49c7,,1,2026-06-22T12:22:43Z,2026-06-22T12:22:43Z,2026-06-22T07:00:00Z,2026-06-23T01:30:00Z,2026-06-23T08:00:00Z,unavailable_legacy_source_snapshot,UNVERIFIED_LEGACY_SOURCE,unverified_legacy,legacy_dates_unverified,UNVERIFIED_LEGACY_CALENDAR,fund_flow_forward_exploratory_v5_25,legacy_exploratory_20260622,UNVERIFIED_LEGACY_COHORT,legacy_unfrozen_fund_flow_dual_positive,UNVERIFIED_LEGACY_CODE,False,False,False,fund_flow_forward_ledger_v2_20260718,GENESIS,0cce93d37fa58fe7d11ca258ec1f3d422635b50b7801df20e9a5c9fe3a6f2c23
2026-06-22T20:22:43,v5_25_fund_flow_dual_positive_2026-06-22,5.25.0,fund_flow_forward_observer_v5_25,research_only,planned_observation,pending_forward_observation,2026-06-22,2026-06-23,2026-07-21,801125,白酒Ⅱ,0.8267669813794912,current_flow_observation_with_history_risk,available_current_only,白酒,6.35,3.59,True,True,True,True,not_due,未到计划退出日，不填未来收益。,,,,,,,,,,,,,,,,,exploratory_fund_flow_only,,,,,,False,legacy_row_missing_goal_qualification,2.0,observation,ffobs-dfe49086cdac49809130aedd:observation,ffobs-dfe49086cdac49809130aedd,,2,2026-06-22T12:22:43Z,2026-06-22T12:22:43Z,2026-06-22T07:00:00Z,2026-06-23T01:30:00Z,2026-06-23T08:00:00Z,unavailable_legacy_source_snapshot,UNVERIFIED_LEGACY_SOURCE,unverified_legacy,legacy_dates_unverified,UNVERIFIED_LEGACY_CALENDAR,fund_flow_forward_exploratory_v5_25,legacy_exploratory_20260622,UNVERIFIED_LEGACY_COHORT,legacy_unfrozen_fund_flow_dual_positive,UNVERIFIED_LEGACY_CODE,False,False,False,fund_flow_forward_ledger_v2_20260718,0cce93d37fa58fe7d11ca258ec1f3d422635b50b7801df20e9a5c9fe3a6f2c23,fecd8b32b7ffbf5fcce753ba39d477d29189657635dac934c65b637fdbf9cd17
2026-06-22T20:22:43,v5_25_fund_flow_dual_positive_2026-06-22,5.25.0,fund_flow_forward_observer_v5_25,research_only,planned_observation,pending_forward_observation,2026-06-22,2026-06-23,2026-07-21,801764,游戏Ⅱ,0.8508359559402046,current_dual_positive_observation_only,available_current_only,游戏,6.13,2.77,True,True,True,False,not_due,未到计划退出日，不填未来收益。,,,,,,,,,,,,,,,,,exploratory_fund_flow_only,,,,,,False,legacy_row_missing_goal_qualification,2.0,observation,ffobs-6cc0c1c106273b1f038a3abd:observation,ffobs-6cc0c1c106273b1f038a3abd,,3,2026-06-22T12:22:43Z,2026-06-22T12:22:43Z,2026-06-22T07:00:00Z,2026-06-23T01:30:00Z,2026-06-23T08:00:00Z,unavailable_legacy_source_snapshot,UNVERIFIED_LEGACY_SOURCE,unverified_legacy,legacy_dates_unverified,UNVERIFIED_LEGACY_CALENDAR,fund_flow_forward_exploratory_v5_25,legacy_exploratory_20260622,UNVERIFIED_LEGACY_COHORT,legacy_unfrozen_fund_flow_dual_positive,UNVERIFIED_LEGACY_CODE,False,False,False,fund_flow_forward_ledger_v2_20260718,fecd8b32b7ffbf5fcce753ba39d477d29189657635dac934c65b637fdbf9cd17,92de5e180bd6495de69325856da752541f98a4e4719c84621b7dbfccca6f1e4a
2026-06-22T20:22:43,v5_25_fund_flow_dual_positive_2026-06-22,5.25.0,fund_flow_forward_observer_v5_25,research_only,planned_observation,pending_forward_observation,2026-06-22,2026-06-23,2026-07-21,801203,一般零售,0.8320810385523211,current_dual_positive_observation_only,available_current_only,零售,3.63,10.42,True,True,True,False,not_due,未到计划退出日，不填未来收益。,,,,,,,,,,,,,,,,,exploratory_fund_flow_only,,,,,,False,legacy_row_missing_goal_qualification,2.0,observation,ffobs-4f4f00430698719565ca9676:observation,ffobs-4f4f00430698719565ca9676,,4,2026-06-22T12:22:43Z,2026-06-22T12:22:43Z,2026-06-22T07:00:00Z,2026-06-23T01:30:00Z,2026-06-23T08:00:00Z,unavailable_legacy_source_snapshot,UNVERIFIED_LEGACY_SOURCE,unverified_legacy,legacy_dates_unverified,UNVERIFIED_LEGACY_CALENDAR,fund_flow_forward_exploratory_v5_25,legacy_exploratory_20260622,UNVERIFIED_LEGACY_COHORT,legacy_unfrozen_fund_flow_dual_positive,UNVERIFIED_LEGACY_CODE,False,False,False,fund_flow_forward_ledger_v2_20260718,92de5e180bd6495de69325856da752541f98a4e4719c84621b7dbfccca6f1e4a,fcb1fa7af22ac677234b923d8699b9c54f23debfb92cd3e1fd5ecd704f5e11e3
